image_id,method,dataset,iou,dice,precision,recall,f1,protocol
deepcrack_0061,box,deepcrack,0.8178372915613946,0.8997915218902015,0.9564189688284828,0.8494948169531558,0.8997915218902015,oracle_gt_prompt
deepcrack_0062,box,deepcrack,0.0232443561645256,0.0454326594121731,0.0240998838559814,0.3956917100732762,0.0454326594121731,oracle_gt_prompt
deepcrack_0063,box,deepcrack,0.0165302892027203,0.0325229643982084,0.0172018779342723,0.2974577843755799,0.0325229643982084,oracle_gt_prompt
deepcrack_0064,box,deepcrack,0.4017677159249496,0.5732300884955752,0.4895144530511996,0.6914865225513744,0.5732300884955752,oracle_gt_prompt
deepcrack_0065,box,deepcrack,0.0342303945445689,0.0661949111631795,0.0349220744532167,0.6334647887323943,0.0661949111631795,oracle_gt_prompt
deepcrack_0066,box,deepcrack,0.2003411178168459,0.3338069734397202,0.8083642138697724,0.2103305785123967,0.3338069734397201,oracle_gt_prompt
deepcrack_0067,box,deepcrack,0.7737714451875545,0.8724590163934426,0.8207896360271437,0.9310706787963612,0.8724590163934426,oracle_gt_prompt
deepcrack_0068,box,deepcrack,0.7223805532271584,0.8388164298228538,0.7599647266313933,0.9359252823631624,0.8388164298228538,oracle_gt_prompt
deepcrack_0069,box,deepcrack,0.6586908690869087,0.7942298126347206,0.676936122102883,0.9606899318090654,0.7942298126347207,oracle_gt_prompt
deepcrack_0070,box,deepcrack,0.746020364262154,0.8545379876796715,0.7791507526398562,0.9460762026007092,0.8545379876796714,oracle_gt_prompt
deepcrack_0071,box,deepcrack,0.7485360264788254,0.856185992331214,0.7839303173051284,0.94311377245509,0.856185992331214,oracle_gt_prompt
deepcrack_0072,box,deepcrack,0.7339567881328604,0.8465687186163288,0.751465125877012,0.9692324071116788,0.8465687186163289,oracle_gt_prompt
deepcrack_0073,box,deepcrack,0.5444818555929667,0.7050673384361981,0.5567712318286151,0.961040676175383,0.705067338436198,oracle_gt_prompt
deepcrack_0074,box,deepcrack,0.7820804859529233,0.8777162334895612,0.8345873364972798,0.925545571245186,0.8777162334895612,oracle_gt_prompt
deepcrack_0075,box,deepcrack,0.6353583121134958,0.7770264258385977,0.6513275656324582,0.9628445424476296,0.7770264258385977,oracle_gt_prompt
deepcrack_0076,box,deepcrack,0.7597069597069597,0.8634471273938384,0.7786015954950727,0.969045672234552,0.8634471273938383,oracle_gt_prompt
deepcrack_0077,box,deepcrack,0.6111111111111112,0.7586206896551724,0.6224066390041494,0.9711595055915244,0.7586206896551725,oracle_gt_prompt
deepcrack_0078,box,deepcrack,0.6184640522875817,0.7642604745078243,0.6361344537815126,0.9570164348925412,0.7642604745078244,oracle_gt_prompt
deepcrack_0079,box,deepcrack,0.7288933736966028,0.8431906614785992,0.8454935622317596,0.8409002716336825,0.8431906614785991,oracle_gt_prompt
deepcrack_0080,box,deepcrack,0.7332782824112304,0.8461171986660314,0.8734426229508196,0.8204496458269172,0.8461171986660314,oracle_gt_prompt
deepcrack_0081,box,deepcrack,0.7879406097699195,0.8813946117274168,0.9678407350689128,0.8091247672253259,0.8813946117274167,oracle_gt_prompt
deepcrack_0082,box,deepcrack,0.6737235367372354,0.8050595238095238,0.9213939473339448,0.714808415489379,0.8050595238095238,oracle_gt_prompt
deepcrack_0083,box,deepcrack,0.7271081771720613,0.8419949448246101,0.931015678254942,0.7685122664866082,0.8419949448246101,oracle_gt_prompt
deepcrack_0084,box,deepcrack,0.8596344647519583,0.9245198247781646,0.942516889957632,0.9071971784415298,0.9245198247781646,oracle_gt_prompt
deepcrack_0085,box,deepcrack,0.7614818573965998,0.8645923365024488,0.9648483549458792,0.7832100913440626,0.8645923365024488,oracle_gt_prompt
deepcrack_0086,box,deepcrack,0.8024120603015076,0.8903758224601316,0.949346016646849,0.8383032339353212,0.8903758224601317,oracle_gt_prompt
deepcrack_0087,box,deepcrack,0.7492382147338232,0.8566451480684496,0.911867364746946,0.8077294685990338,0.8566451480684496,oracle_gt_prompt
deepcrack_0088,box,deepcrack,0.7880956005480286,0.8814915715988422,0.9492115878254492,0.8227908455181182,0.8814915715988422,oracle_gt_prompt
deepcrack_0089,box,deepcrack,0.0160227853647849,0.0315402087346539,0.0169499381953028,0.2265592730276745,0.0315402087346539,oracle_gt_prompt
deepcrack_0090,box,deepcrack,0.0721335107562652,0.1345606867663029,0.0773828996282527,0.5153495741731036,0.1345606867663029,oracle_gt_prompt
deepcrack_0091,box,deepcrack,0.7164152459162725,0.8347807998335847,0.9595887135341942,0.7387022549470778,0.8347807998335847,oracle_gt_prompt
deepcrack_0092,box,deepcrack,0.574367766823832,0.7296487884563028,0.971894832275612,0.5840688678217283,0.7296487884563029,oracle_gt_prompt
deepcrack_0093,box,deepcrack,0.8052398381814679,0.8921139686266141,0.9791520262356525,0.8192865542924344,0.892113968626614,oracle_gt_prompt
deepcrack_0094,box,deepcrack,0.5447629547960309,0.7053029762329598,0.8118632928031548,0.6234700315457413,0.7053029762329599,oracle_gt_prompt
deepcrack_0095,box,deepcrack,0.6751485404288298,0.8060760274500732,0.9297403059409464,0.7114468490540357,0.8060760274500733,oracle_gt_prompt
deepcrack_0096,box,deepcrack,0.6404005524861879,0.7807855849787395,0.7400047881254489,0.826323293530565,0.7807855849787395,oracle_gt_prompt
deepcrack_0097,box,deepcrack,0.2459959570828798,0.3948583551728441,0.2725049092224481,0.7166153288639246,0.3948583551728441,oracle_gt_prompt
deepcrack_0098,box,deepcrack,0.0674638278731539,0.1264002134996383,0.0684251345843851,0.8276464637174653,0.1264002134996383,oracle_gt_prompt
deepcrack_0099,box,deepcrack,0.4290794379122455,0.6004976721785198,0.540339472733839,0.6757293830728931,0.6004976721785199,oracle_gt_prompt
deepcrack_0100,box,deepcrack,0.146718393281926,0.2558926309048129,0.1515351383438314,0.8219300599230838,0.2558926309048129,oracle_gt_prompt
deepcrack_0101,box,deepcrack,0.2239828118705519,0.365990126165661,0.2658379153717428,0.5872205597606055,0.365990126165661,oracle_gt_prompt
deepcrack_0102,box,deepcrack,0.3740691808791737,0.5444692102617893,0.3948152373708563,0.876829954954955,0.5444692102617893,oracle_gt_prompt
deepcrack_0103,box,deepcrack,0.8893684688777829,0.9414452326560058,0.9602649006622516,0.9233490566037736,0.9414452326560058,oracle_gt_prompt
deepcrack_0104,box,deepcrack,0.9211146838156484,0.9589377371122516,0.9900921658986176,0.9296841194288188,0.9589377371122516,oracle_gt_prompt
deepcrack_0105,box,deepcrack,0.8562442933955564,0.922555610209324,0.9995262908574136,0.8565919009438749,0.922555610209324,oracle_gt_prompt
deepcrack_0106,box,deepcrack,0.9014855355746676,0.9481907894736842,0.996004751106792,0.904757233938205,0.948190789473684,oracle_gt_prompt
deepcrack_0107,box,deepcrack,0.6908083317408752,0.8171338155515371,0.7188307814674886,0.9465828750981932,0.8171338155515371,oracle_gt_prompt
deepcrack_0108,box,deepcrack,0.666052416052416,0.7995575765023964,0.6896332414670341,0.9511695906432748,0.7995575765023964,oracle_gt_prompt
deepcrack_0109,box,deepcrack,0.794087820707839,0.8852273690755448,1.0,0.794087820707839,0.8852273690755448,oracle_gt_prompt
deepcrack_0110,box,deepcrack,0.7568431404687757,0.8615944395204553,1.0,0.7568431404687757,0.8615944395204553,oracle_gt_prompt
deepcrack_0111,box,deepcrack,0.4434932851645331,0.6144722524483134,0.9829416884247172,0.4469331222793826,0.6144722524483134,oracle_gt_prompt
deepcrack_0112,box,deepcrack,0.6608600125549278,0.7958045922706227,0.9969223484848484,0.6622110394716151,0.7958045922706227,oracle_gt_prompt
deepcrack_0113,box,deepcrack,0.8671310629514963,0.9288379162636452,0.9425126191811554,0.9155543448651594,0.9288379162636452,oracle_gt_prompt
deepcrack_0114,box,deepcrack,0.8767477990678405,0.9343267108167772,0.933210840606339,0.9354452527857076,0.934326710816777,oracle_gt_prompt
deepcrack_0115,box,deepcrack,0.8275761550794345,0.9056543584017864,0.9705982905982906,0.8488563312901779,0.9056543584017864,oracle_gt_prompt
deepcrack_0116,box,deepcrack,0.0767320586044201,0.1425276752767527,0.0810761716384773,0.588830255057168,0.1425276752767527,oracle_gt_prompt
deepcrack_0117,box,deepcrack,0.8248033236100062,0.9039914745204418,0.9065384241717672,0.90145879625157,0.9039914745204416,oracle_gt_prompt
deepcrack_0118,box,deepcrack,0.0139655121183007,0.0275463256913444,0.0140619623917303,0.6706302021403091,0.0275463256913443,oracle_gt_prompt
deepcrack_0119,box,deepcrack,0.8218703612073232,0.902227050516024,0.9328840213423196,0.8735209045490402,0.902227050516024,oracle_gt_prompt
deepcrack_0120,box,deepcrack,0.7165435745937961,0.8348679115394544,0.9334231287281124,0.7551369863013698,0.8348679115394544,oracle_gt_prompt
deepcrack_0121,box,deepcrack,0.7777040477770405,0.8749533407988055,0.9642122583299054,0.8008199521694568,0.8749533407988055,oracle_gt_prompt
