dataset,image_id,method,candidate_id,prompt_mode,detection_score,stability_score,boundary_score,composite_confidence,candidate_iou
deepcrack,deepcrack_0181,text,0,text,0.90478515625,0.49600798403193613,0.879697322845459,0.7554411876225424,0.7721933371846716
deepcrack,deepcrack_0181,box,0,box,0.9716796875,0.9292681018122462,0.8851101994514465,0.9351932604971478,0.7934848180172934
deepcrack,deepcrack_0181,box,1,box,0.2626953125,0.9591513335232922,0.8942073583602905,0.6643329313232249,0.2404408457040036
deepcrack,deepcrack_0181,point,0,point,0.8609580397605896,0.9891904926446025,0.8916977643966675,0.9135243294290136,0.7803423735333718
deepcrack,deepcrack_0182,text,0,text,0.958984375,0.4942491319444444,0.749294638633728,0.7439046058389875,0.8562320032908268
deepcrack,deepcrack_0182,box,0,box,0.982421875,0.9538077369140113,0.7509885430335999,0.914548593678304,0.8563146997929607
deepcrack,deepcrack_0182,point,0,point,0.8239612579345703,0.9422422815756576,0.6384177803993225,0.8189737468251389,0.7783171521035599
deepcrack,deepcrack_0183,text,0,text,0.892578125,0.25,0.8648996353149414,0.6607561588287354,0.7147672901261418
deepcrack,deepcrack_0183,text,1,text,0.630859375,0.25,1.0,0.58984375,0.6026013385528476
deepcrack,deepcrack_0183,text,2,text,0.5498046875,0.25,0.5549967885017395,0.4461710721254349,0.20811714516315
deepcrack,deepcrack_0183,text,3,text,0.401123046875,0.25,1.0,0.49794921875,0.4408331122313611
deepcrack,deepcrack_0183,text,4,text,0.37451171875,0.25,1.0,0.4873046875,0.195147268716751
deepcrack,deepcrack_0183,text,5,text,0.304443359375,0.25,0.739223837852478,0.3940833032131195,0.0
deepcrack,deepcrack_0183,text,6,text,0.2998046875,0.25,0.7626210451126099,0.39807713627815244,0.21598750162739228
deepcrack,deepcrack_0183,text,7,text,0.277587890625,0.25,0.6690378189086914,0.36579461097717286,0.0
deepcrack,deepcrack_0183,box,0,box,0.98974609375,0.7141528630292385,0.9238614439964294,0.8768173005593409,0.7489002496730472
deepcrack,deepcrack_0183,box,1,box,0.318603515625,0.9758782769033927,1.0,0.7189988031661874,0.6088565594691169
deepcrack,deepcrack_0183,box,2,box,0.28857421875,0.9649959782379198,0.7624233365058899,0.6437841140097444,0.0
deepcrack,deepcrack_0183,point,0,point,0.6504725813865662,0.9113132546807192,0.7107888460159302,0.7568458831968607,0.21567135793077216
deepcrack,deepcrack_0183,point,1,point,0.596961259841919,0.9824776208218402,0.6450539231300354,0.7439151520069205,0.20638421358096343
deepcrack,deepcrack_0183,point,2,point,0.5255240797996521,0.9666218781569075,0.6611592173576355,0.7138170936141873,0.206880301602262
deepcrack,deepcrack_0183,point,3,point,0.575788676738739,0.9849107392092492,0.8607236742973328,0.790215147993066,0.6356907894736842
deepcrack,deepcrack_0184,text,0,text,0.94921875,0.25,0.8361626863479614,0.6762281715869903,0.735723647257068
deepcrack,deepcrack_0184,text,1,text,0.425048828125,0.25,0.33795973658561707,0.3420094653964043,0.0
deepcrack,deepcrack_0184,box,0,box,0.98876953125,0.9196698890642725,0.831692636013031,0.9253154326757531,0.7486754647914459
deepcrack,deepcrack_0184,point,0,point,0.30274516344070435,0.5266666666666666,0.9358586072921753,0.5393960505326589,0.00492091388400703
deepcrack,deepcrack_0184,point,1,point,0.8623281121253967,0.924988268037176,0.861732006072998,0.8841101401814198,0.7650784371041606
deepcrack,deepcrack_0185,text,0,text,0.9716796875,0.25,0.8616306185722351,0.6915795296430588,0.7323364912681201
deepcrack,deepcrack_0185,box,0,box,0.98974609375,0.899195619009789,0.8686774969100952,0.92778627838095,0.7383081155433288
deepcrack,deepcrack_0185,point,0,point,0.8740425109863281,0.9760596790640527,0.8279350996017456,0.8982216669673861,0.7384393063583815
deepcrack,deepcrack_0186,text,0,text,0.96630859375,0.25,0.8518223166465759,0.686979016661644,0.7693617873960525
deepcrack,deepcrack_0186,text,1,text,0.39990234375,0.25,0.6860689520835876,0.4189781755208969,0.0
deepcrack,deepcrack_0186,text,2,text,0.36328125,0.25,0.5746495723724365,0.3764748930931091,0.0
deepcrack,deepcrack_0186,box,0,box,0.990234375,0.5764618025900912,0.8664506077766418,0.8144680328506924,0.7753564154786151
deepcrack,deepcrack_0186,point,0,point,0.8740109801292419,0.9731936979120451,0.8466979265213013,0.9018966679512379,0.7767636432781898
deepcrack,deepcrack_0186,point,1,point,0.6956705451011658,0.9709510926786363,0.8185036182403564,0.8227270050380782,0.7049493022788876
deepcrack,deepcrack_0186,point,2,point,0.7906225323677063,0.9951606131527108,0.8447874188423157,0.8757520822611102,0.7428118183620861
deepcrack,deepcrack_0186,point,3,point,0.7152553796768188,0.9932347305752722,0.8152140974998474,0.8375378319470347,0.6948595337716676
deepcrack,deepcrack_0186,point,4,point,0.6720337867736816,0.9829882170658412,0.7801662087440491,0.8079009428685293,0.6120491557598161
deepcrack,deepcrack_0187,text,0,text,0.94482421875,0.25,0.7480881214141846,0.6524517178535462,0.8069795166359597
deepcrack,deepcrack_0187,text,1,text,0.259033203125,0.25,0.7150944471359253,0.3698868930339813,0.501664447403462
deepcrack,deepcrack_0187,box,0,box,0.982421875,0.3741427076240823,0.7531927824020386,0.7122168932689384,0.7490595264439035
deepcrack,deepcrack_0187,box,1,box,0.537109375,0.5362271468794855,0.4869505763053894,0.5242608954841672,0.0004858232636986655
deepcrack,deepcrack_0187,point,0,point,0.8465079069137573,0.9955377624816372,0.8040127754211426,0.8880445734893616,0.7948350071736011
deepcrack,deepcrack_0188,text,0,text,0.97802734375,0.25,0.8251506090164185,0.6849985897541047,0.8213166144200627
deepcrack,deepcrack_0188,text,1,text,0.439453125,0.25,0.5606245994567871,0.4034373998641968,0.0
deepcrack,deepcrack_0188,text,2,text,0.373779296875,0.25,0.49735820293426514,0.3613512694835663,0.0
deepcrack,deepcrack_0188,box,0,box,0.9912109375,0.36855270994639666,0.8454430103302002,0.7368385760637889,0.8191475235692471
deepcrack,deepcrack_0188,point,0,point,0.8328220248222351,0.986763121553248,0.8957834243774414,0.9024417585668911,0.8258442265795207
deepcrack,deepcrack_0189,text,0,text,0.95068359375,0.4868925831202046,0.796432614326477,0.7497939951736909,0.6954752604166666
deepcrack,deepcrack_0189,text,1,text,0.344970703125,0.3185014282575258,0.7513004541397095,0.4372888946750614,0.20500595947556616
deepcrack,deepcrack_0189,text,2,text,0.283447265625,0.41200000000000003,0.8239715695381165,0.46357179863452913,0.4742285520515429
deepcrack,deepcrack_0189,box,0,box,0.98388671875,0.9499688974338477,0.8062077164649963,0.9275957307180958,0.6871544715447154
deepcrack,deepcrack_0189,point,0,point,0.7696037292480469,0.9886079550905078,0.7648714184761047,0.8450721305999227,0.7590769230769231
deepcrack,deepcrack_0189,point,1,point,0.4691958427429199,0.4302448624391374,0.7752143144607544,0.5320676175660546,0.348610433934666
deepcrack,deepcrack_0190,text,0,text,0.9345703125,0.4886441373648926,1.0,0.7948535730777124,0.8140816837885242
deepcrack,deepcrack_0190,text,1,text,0.437255859375,0.28853617965067924,1.0,0.5258900066277378,0.15934140699414887
deepcrack,deepcrack_0190,text,2,text,0.293212890625,0.4483747609942639,0.9433825016021729,0.5100619479985355,0.6851289833080425
deepcrack,deepcrack_0190,box,0,box,0.98486328125,0.9392735062411312,1.0,0.972691039684396,0.8112944162436548
deepcrack,deepcrack_0190,point,0,point,0.7439529299736023,0.9975874477348284,1.0,0.8967367786966309,0.7736974982786321
deepcrack,deepcrack_0191,text,0,text,0.92236328125,0.4841168091168091,0.7319663166999817,0.7213777748658786,0.7933315691982006
deepcrack,deepcrack_0191,text,1,text,0.2626953125,0.25,1.0,0.442578125,0.0
deepcrack,deepcrack_0191,box,0,box,0.9736328125,0.9230783879180982,0.7568122148513794,0.9017336144841792,0.8002717391304348
deepcrack,deepcrack_0191,point,0,point,0.775004506111145,0.9849194781000083,0.6595662832260132,0.8196151905859642,0.7823732151649434
deepcrack,deepcrack_0191,point,1,point,0.8286475539207458,0.8730165844912594,0.5708392262458801,0.7797246327017091,0.7113128182421962
deepcrack,deepcrack_0191,point,2,point,0.8288400173187256,0.945652580446899,0.7194308042526245,0.842372111147061,0.7776092999747283
deepcrack,deepcrack_0192,text,0,text,0.96337890625,0.25,1.0,0.7228515625,0.7089337175792507
deepcrack,deepcrack_0192,box,0,box,0.9833984375,0.9488779590484453,1.0,0.9754666606669559,0.7276411780599837
deepcrack,deepcrack_0192,point,0,point,0.3827538788318634,0.5707409520578082,0.8122696280479431,0.5559282917649639,0.5102117294360128
deepcrack,deepcrack_0192,point,1,point,0.818367063999176,0.9552819376107005,1.0,0.9116955037634156,0.68026706231454
deepcrack,deepcrack_0192,point,2,point,0.7315230369567871,0.9134667479584919,0.993276834487915,0.8606417851901658,0.6457658491439149
deepcrack,deepcrack_0192,point,3,point,0.7905452847480774,0.9867242718951283,1.0,0.9115716090625259,0.6603280247207036
deepcrack,deepcrack_0193,text,0,text,0.97509765625,0.25,1.0,0.7275390625,0.7244877257050112
deepcrack,deepcrack_0193,box,0,box,0.98828125,0.9142187666202828,1.0,0.9652890683170989,0.7350815610158993
deepcrack,deepcrack_0193,point,0,point,0.7544745802879333,0.9491744636938322,1.0,0.8840008944080147,0.6836715695401229
deepcrack,deepcrack_0194,text,0,text,0.95703125,0.4860752688172043,1.0,0.8029388440860215,0.8286579212916246
deepcrack,deepcrack_0194,text,1,text,0.269287109375,0.3344466711200178,0.6654424667358398,0.3911317953259662,0.3016627078384798
deepcrack,deepcrack_0194,box,0,box,0.98193359375,0.9226289139315764,1.0,0.9656935573760518,0.8312927993359618
deepcrack,deepcrack_0194,point,0,point,0.7846132516860962,0.9607675414766843,0.9692234992980957,0.8924198150158019,0.6087726199842644
deepcrack,deepcrack_0195,text,0,text,0.931640625,0.25,1.0,0.71015625,0.6793948126801153
deepcrack,deepcrack_0195,box,0,box,0.97265625,0.9169019417251567,1.0,0.9599781796038049,0.7190316765387587
deepcrack,deepcrack_0195,point,0,point,0.7685761451721191,0.9260809460225066,1.0,0.8815587891767249,0.6409388399909727
deepcrack,deepcrack_0195,point,1,point,0.7745962738990784,0.9815387760476293,1.0,0.9033770811763016,0.6710182767624021
deepcrack,deepcrack_0195,point,2,point,0.7823060154914856,0.9820607382028952,1.0,0.9066436645676076,0.659981343283582
deepcrack,deepcrack_0195,point,3,point,0.7660906314849854,0.9745189511790908,1.0,0.8975178855066759,0.6384976525821596
deepcrack,deepcrack_0195,point,4,point,0.6745677590370178,0.989555390750907,1.0,0.8661714903776245,0.6371958026345166
deepcrack,deepcrack_0196,text,0,text,0.9365234375,0.25,1.0,0.712109375,0.7498933901918976
deepcrack,deepcrack_0196,text,1,text,0.456787109375,0.25,1.0,0.52021484375,0.4722673474123927
deepcrack,deepcrack_0196,box,0,box,0.98486328125,0.8834859368789738,1.0,0.9531653904076409,0.7513397642015005
deepcrack,deepcrack_0196,point,0,point,0.5038349628448486,0.9647831071579368,1.0,0.7892080726432174,0.7353783231083845
deepcrack,deepcrack_0196,point,1,point,0.7053501009941101,0.9906353877297148,1.0,0.8788624261030442,0.7256461232604374
deepcrack,deepcrack_0196,point,2,point,0.7836543321609497,0.9494589499442515,1.0,0.8957723653448679,0.7191413237924866
deepcrack,deepcrack_0196,point,3,point,0.37111154198646545,0.9835892519610056,0.8335894346237183,0.7010982136368676,0.646779303062302
deepcrack,deepcrack_0197,text,0,text,0.94287109375,0.25,1.0,0.7146484375000001,0.763268576006409
deepcrack,deepcrack_0197,box,0,box,0.97802734375,0.9485675417596179,1.0,0.9732095771158662,0.7746913580246914
deepcrack,deepcrack_0197,point,0,point,0.8104873299598694,0.9713037540742434,1.0,0.914151245909933,0.7418300653594772
deepcrack,deepcrack_0197,point,1,point,0.8499470949172974,0.9826694120588286,1.0,0.9339131321875089,0.7479138366000389
deepcrack,deepcrack_0197,point,2,point,0.8504257202148438,0.9822353588414392,1.0,0.9339526636804412,0.7565285686236011
deepcrack,deepcrack_0197,point,3,point,0.8561627268791199,0.9815709007892919,1.0,0.9360149060279002,0.7813590638472593
deepcrack,deepcrack_0198,text,0,text,0.6708984375,0.25,0.7479177117347717,0.5428388029336929,0.5199127114020731
deepcrack,deepcrack_0198,text,1,text,0.60888671875,0.25,0.810628354549408,0.533711776137352,0.06246895181321411
deepcrack,deepcrack_0198,text,2,text,0.529296875,0.25,0.8443806767463684,0.5103139191865921,0.17319143544913215
deepcrack,deepcrack_0198,text,3,text,0.497314453125,0.25,0.6704951524734497,0.45404956936836244,0.026061897005387795
deepcrack,deepcrack_0198,text,4,text,0.475830078125,0.25,0.7272091507911682,0.45963431894779205,0.0
deepcrack,deepcrack_0198,text,5,text,0.45361328125,0.25,0.537785530090332,0.403391695022583,0.06438019431113193
deepcrack,deepcrack_0198,text,6,text,0.45166015625,0.25,0.6059557199478149,0.41965299248695376,0.038475543148440344
deepcrack,deepcrack_0198,text,7,text,0.4287109375,0.25,0.7474738955497742,0.4458528488874436,0.0
deepcrack,deepcrack_0198,text,8,text,0.427490234375,0.25,0.8289905786514282,0.4657437384128571,0.0
deepcrack,deepcrack_0198,text,9,text,0.405029296875,0.25,0.7633987665176392,0.4403614103794098,0.04469485945809066
deepcrack,deepcrack_0198,text,10,text,0.403564453125,0.25,0.6930063366889954,0.4221773654222488,0.0
deepcrack,deepcrack_0198,text,11,text,0.394775390625,0.25,0.7747538089752197,0.43909860849380494,0.18392219623291886
deepcrack,deepcrack_0198,text,12,text,0.39208984375,0.25,0.6443200707435608,0.40541595518589024,0.2026304057066429
deepcrack,deepcrack_0198,text,13,text,0.38232421875,0.25,0.5791918635368347,0.3852276533842087,0.042621732127369596
deepcrack,deepcrack_0198,text,14,text,0.375244140625,0.25,0.8208281993865967,0.4428047060966492,0.33995776922121473
deepcrack,deepcrack_0198,text,15,text,0.36181640625,0.25,0.6311610341072083,0.3900168210268021,0.0
deepcrack,deepcrack_0198,text,16,text,0.35595703125,0.25,0.6670988202095032,0.39665751755237577,0.0
deepcrack,deepcrack_0198,text,17,text,0.343017578125,0.25,0.7605710029602051,0.4148497819900513,0.061325080238422744
deepcrack,deepcrack_0198,text,18,text,0.3349609375,0.25,0.6678049564361572,0.3884356141090393,0.0
deepcrack,deepcrack_0198,text,19,text,0.33154296875,0.25,0.6906009316444397,0.3927674204111099,0.46992792154082474
deepcrack,deepcrack_0198,text,20,text,0.330810546875,0.25,0.7565040588378906,0.4089502334594727,0.04605678233438486
deepcrack,deepcrack_0198,text,21,text,0.324462890625,0.25,0.7373608350753784,0.4016253650188446,0.06894469934798358
deepcrack,deepcrack_0198,text,22,text,0.323974609375,0.25,0.6959909796714783,0.3910875886678696,0.0
deepcrack,deepcrack_0198,text,23,text,0.320556640625,0.25,0.755142867565155,0.40450837314128874,0.08769497400346621
deepcrack,deepcrack_0198,text,24,text,0.314453125,0.25,0.7603296041488647,0.40336365103721616,0.1395846444304594
deepcrack,deepcrack_0198,text,25,text,0.31201171875,0.25,0.6358493566513062,0.3712670266628265,0.0
deepcrack,deepcrack_0198,text,26,text,0.301513671875,0.25,0.6842007637023926,0.37915565967559817,0.0
deepcrack,deepcrack_0198,text,27,text,0.293701171875,0.25,0.7297896146774292,0.3874278724193573,0.0
deepcrack,deepcrack_0198,text,28,text,0.288330078125,0.25,0.6327375173568726,0.36101641058921813,0.0
deepcrack,deepcrack_0198,text,29,text,0.284423828125,0.25,0.5935704708099365,0.34966214895248415,0.0
deepcrack,deepcrack_0198,text,30,text,0.2841796875,0.25,0.625870943069458,0.3576396107673645,0.0
deepcrack,deepcrack_0198,text,31,text,0.27001953125,0.25,0.6494682431221008,0.3578748732805252,0.0
deepcrack,deepcrack_0198,text,32,text,0.2666015625,0.25,0.6870357990264893,0.3658995747566223,0.33274257864421797
deepcrack,deepcrack_0198,box,0,box,0.96240234375,0.8313365926683899,0.6948608160018921,0.8496439489344095,0.5021894445724822
deepcrack,deepcrack_0198,box,1,box,0.268310546875,0.009533803244360178,0.3750680088996887,0.20442805211044823,0.010617353396146815
deepcrack,deepcrack_0198,point,0,point,0.4441708028316498,0.5638607097681352,0.5265278816223145,0.5066515399570859,0.16214565004887585
deepcrack,deepcrack_0198,point,1,point,0.6591105461120605,0.9824152255771302,0.6153069734573364,0.7613162907611539,0.2461366181410974
deepcrack,deepcrack_0198,point,2,point,0.6045985817909241,0.9984259705671443,0.4169909954071045,0.6955362712666462,0.037374197638481654
deepcrack,deepcrack_0198,point,3,point,0.7111378908157349,0.915963521146443,0.8194349408149719,0.809901123931292,0.06338906912902421
deepcrack,deepcrack_0198,point,4,point,0.7051709890365601,0.7883971717473649,0.7158865928649902,0.7369790539424492,0.29888198757763973
deepcrack,deepcrack_0198,point,5,point,0.25368499755859375,0.5348856935709108,0.7544311285018921,0.4772917738987293,0.016850373748891423
deepcrack,deepcrack_0198,point,7,point,0.6865699887275696,0.9498594519777587,0.8262298107147217,0.8136362563619237,0.1985312737401874
deepcrack,deepcrack_0198,point,8,point,0.6028926372528076,0.7261991827012093,0.7977253198623657,0.6947580988121378,0.015560640732265447
deepcrack,deepcrack_0198,point,9,point,0.4706791639328003,0.9998074752512214,0.6030347943305969,0.6889629804936968,0.03829285661665398
deepcrack,deepcrack_0198,point,10,point,0.4311559498310089,0.9999008425900071,0.6623390913009644,0.6880124476641472,0.038136882502478334
deepcrack,deepcrack_0198,point,11,point,0.7036865949630737,0.9998391708062796,0.6349672079086304,0.7901601497445849,0.038302754542691
deepcrack,deepcrack_0199,text,0,text,0.783203125,0.25,0.6832629442214966,0.5715969860553741,0.09103034344781594
deepcrack,deepcrack_0199,text,1,text,0.75,0.25,0.9055618643760681,0.6138904660940171,0.08630781590726501
deepcrack,deepcrack_0199,text,2,text,0.57763671875,0.25,0.6594551205635071,0.4834184676408768,0.14997170345217883
deepcrack,deepcrack_0199,text,3,text,0.57177734375,0.25,0.7521534562110901,0.5042493015527725,0.28064159292035395
deepcrack,deepcrack_0199,text,4,text,0.5341796875,0.25,0.7548671364784241,0.489888659119606,0.0808155503908726
deepcrack,deepcrack_0199,text,5,text,0.46337890625,0.25,0.7753547430038452,0.4666902482509613,0.08316633266533066
deepcrack,deepcrack_0199,text,6,text,0.4619140625,0.25,0.6184683442115784,0.4268827110528946,0.12309804370209358
deepcrack,deepcrack_0199,text,7,text,0.425537109375,0.25,0.8448809385299683,0.46893507838249204,0.1373613939805386
deepcrack,deepcrack_0199,text,8,text,0.4228515625,0.25,0.7734612226486206,0.45000593066215516,0.05160850289871547
deepcrack,deepcrack_0199,text,9,text,0.41943359375,0.25,0.7336761355400085,0.4386924713850021,0.36655683690280066
deepcrack,deepcrack_0199,text,10,text,0.40966796875,0.25,0.7368970513343811,0.43559145033359525,0.06842406876790831
deepcrack,deepcrack_0199,text,11,text,0.40478515625,0.25,0.6253752708435059,0.40575788021087644,0.0
deepcrack,deepcrack_0199,text,12,text,0.4013671875,0.25,0.7156349420547485,0.42695561051368713,0.18276173285198555
deepcrack,deepcrack_0199,text,13,text,0.372314453125,0.25,0.7601922154426575,0.4264738351106644,0.10502230866033635
deepcrack,deepcrack_0199,text,14,text,0.3701171875,0.25,0.5350150465965271,0.36930063664913176,0.009787377657779277
deepcrack,deepcrack_0199,text,15,text,0.365234375,0.25,0.6661146283149719,0.40012240707874297,0.40960086299892123
deepcrack,deepcrack_0199,text,16,text,0.359130859375,0.25,0.7528876662254333,0.4193742603063583,0.0
deepcrack,deepcrack_0199,text,17,text,0.357421875,0.25,0.7902856469154358,0.42804016172885895,0.0416188947489108
deepcrack,deepcrack_0199,text,18,text,0.355224609375,0.25,0.7039560675621033,0.40557886064052584,0.0019582245430809398
deepcrack,deepcrack_0199,text,19,text,0.344482421875,0.25,0.6789389848709106,0.39502771496772765,0.0
deepcrack,deepcrack_0199,text,20,text,0.3408203125,0.25,0.764026939868927,0.41483485996723174,0.0
deepcrack,deepcrack_0199,text,21,text,0.339111328125,0.25,0.6755149960517883,0.3920232802629471,0.4261621621621622
deepcrack,deepcrack_0199,text,22,text,0.333251953125,0.25,0.780558168888092,0.41594032347202303,0.048024523160762944
deepcrack,deepcrack_0199,text,23,text,0.297119140625,0.25,0.689491331577301,0.37872048914432527,0.1278538812785388
deepcrack,deepcrack_0199,text,24,text,0.294677734375,0.25,0.7669240832328796,0.3971021145582199,0.0
deepcrack,deepcrack_0199,text,25,text,0.29052734375,0.25,0.7494704127311707,0.3910785406827927,0.0
deepcrack,deepcrack_0199,text,26,text,0.2890625,0.25,0.6309478878974915,0.36086197197437286,0.2937243907698943
deepcrack,deepcrack_0199,text,27,text,0.276123046875,0.25,0.7685483694076538,0.39008631110191344,0.04206086857403397
deepcrack,deepcrack_0199,text,28,text,0.250732421875,0.25,0.6795366406440735,0.3576771289110184,0.0
deepcrack,deepcrack_0199,text,29,text,0.25048828125,0.25,0.6000374555587769,0.3377046763896942,0.08690732148919317
deepcrack,deepcrack_0199,box,0,box,0.97216796875,0.3737452018040702,0.45234575867652893,0.6327644478005569,0.08447778418926717
deepcrack,deepcrack_0199,point,0,point,0.7445865869522095,0.75111599092334,0.8061211705207825,0.7622555242342484,0.09096032461677186
deepcrack,deepcrack_0199,point,1,point,0.9493778944015503,0.9999377561756884,0.3259997069835663,0.8112292991680026,0.04143504886118253
deepcrack,deepcrack_0199,point,2,point,0.8223901987075806,0.9998553935575913,0.35749512910842896,0.7682792495052964,0.041451571194605935
deepcrack,deepcrack_0199,point,3,point,0.44987449049949646,0.7053997204032766,0.737496018409729,0.6112137029433776,0.07466367713004485
deepcrack,deepcrack_0199,point,4,point,0.5904468894004822,0.8091049469809084,0.8085885047912598,0.7215126134013257,0.03052995391705069
deepcrack,deepcrack_0199,point,5,point,0.6083968281745911,0.9138487229050106,0.7363157272338867,0.7472847160950618,0.07291548174269138
deepcrack,deepcrack_0199,point,6,point,0.3968457579612732,0.34686273790751404,0.5916521549224854,0.42805330018276055,0.012388236561456425
deepcrack,deepcrack_0200,text,0,text,0.775390625,0.25,0.7561102509498596,0.586683812737465,0.5019347705914871
deepcrack,deepcrack_0200,text,1,text,0.76220703125,0.25,0.6568043828010559,0.556583908200264,0.18670106719831125
deepcrack,deepcrack_0200,text,2,text,0.62255859375,0.25,0.7384204864501953,0.5211285591125489,0.6352659756236474
deepcrack,deepcrack_0200,text,3,text,0.460205078125,0.25,0.5397365689277649,0.40651617348194125,0.0
deepcrack,deepcrack_0200,text,4,text,0.42822265625,0.25,0.7939701080322266,0.45728158950805664,0.08421305182341651
deepcrack,deepcrack_0200,text,5,text,0.42431640625,0.25,0.5619308948516846,0.3977092862129211,0.0
deepcrack,deepcrack_0200,text,6,text,0.375732421875,0.25,0.714241623878479,0.41635337471961975,0.0
deepcrack,deepcrack_0200,text,7,text,0.338134765625,0.25,0.5676866173744202,0.36467556059360506,0.05689511818505761
deepcrack,deepcrack_0200,text,8,text,0.311279296875,0.25,0.7103710770606995,0.3896044880151749,0.1181026137463698
deepcrack,deepcrack_0200,text,9,text,0.308349609375,0.25,0.6652349233627319,0.37714857459068296,0.21236187845303867
deepcrack,deepcrack_0200,text,10,text,0.293212890625,0.25,0.7902318239212036,0.4023431122303009,0.19738717339667458
deepcrack,deepcrack_0200,text,11,text,0.293212890625,0.25,0.4766809344291687,0.32395538985729216,0.0
deepcrack,deepcrack_0200,text,12,text,0.2900390625,0.25,0.6609510779380798,0.36875339448451994,0.04441747572815534
deepcrack,deepcrack_0200,text,13,text,0.285888671875,0.25,0.796980619430542,0.4011006236076355,0.2827554107516872
deepcrack,deepcrack_0200,text,14,text,0.28564453125,0.25,0.6182093620300293,0.35631015300750735,0.022179129802448187
deepcrack,deepcrack_0200,text,15,text,0.28564453125,0.25,0.6933536529541016,0.3750962257385254,0.043630650229635
deepcrack,deepcrack_0200,text,16,text,0.277099609375,0.25,0.5079312920570374,0.32532266676425936,0.0
deepcrack,deepcrack_0200,text,17,text,0.270263671875,0.25,0.5373403429985046,0.32994055449962617,0.0
deepcrack,deepcrack_0200,text,18,text,0.265380859375,0.25,0.4933565855026245,0.31699149012565614,0.0
deepcrack,deepcrack_0200,box,0,box,0.978515625,0.85336984966557,0.7201294302940369,0.8701180549564587,0.6637665782493368
deepcrack,deepcrack_0200,point,0,point,0.46040603518486023,0.9594558319196776,0.669671356678009,0.6873897944153335,0.502332461030834
deepcrack,deepcrack_0200,point,1,point,0.3900676667690277,0.9020176772459099,0.7128007411956787,0.6499334390425993,0.043725087570962676
deepcrack,deepcrack_0200,point,2,point,0.3852364420890808,0.7263011099269578,0.6729364991188049,0.5765340900897689,0.12697652132247245
deepcrack,deepcrack_0200,point,3,point,0.3317561447620392,0.9772098256607199,0.7174286246299744,0.6540830530435612,0.5331065759637188
deepcrack,deepcrack_0200,point,4,point,0.5023041367530823,0.7734961410218606,0.6331902742385864,0.6299428726185308,0.43358395989974935
deepcrack,deepcrack_0200,point,5,point,0.5498775243759155,0.9605971465719211,0.6532763242721558,0.7194790921185775,0.13957823604800187
deepcrack,deepcrack_0200,point,6,point,0.3400958478450775,0.7293766072358193,0.6560046076774597,0.5553213035899327,0.14919866251585379
deepcrack,deepcrack_0200,point,7,point,0.37453028559684753,0.9092649312041114,0.6255054473876953,0.6244312020071019,0.3849508050089445
deepcrack,deepcrack_0200,point,8,point,0.674816370010376,0.9998390202638582,0.39260008931159973,0.7180202274244007,0.038860389034980576
deepcrack,deepcrack_0201,text,0,text,0.7333984375,0.25,0.5382655262947083,0.5154257565736771,0.009564851797351271
deepcrack,deepcrack_0201,text,1,text,0.5576171875,0.25,1.0,0.560546875,0.6529423996672905
deepcrack,deepcrack_0201,text,2,text,0.537109375,0.25,0.6202298402786255,0.4574012100696564,0.00991247495518296
deepcrack,deepcrack_0201,text,3,text,0.5205078125,0.25,0.5619568824768066,0.43619234561920167,0.0312564050010248
deepcrack,deepcrack_0201,text,4,text,0.50390625,0.25,0.9085206985473633,0.5161926746368408,0.05236744490508401
deepcrack,deepcrack_0201,text,5,text,0.499755859375,0.25,0.5389050245285034,0.42212859988212587,0.006197066721751705
deepcrack,deepcrack_0201,text,6,text,0.49755859375,0.25,0.539777934551239,0.42146792113780973,0.0
deepcrack,deepcrack_0201,text,7,text,0.476806640625,0.25,1.0,0.52822265625,0.20277960166338369
deepcrack,deepcrack_0201,text,8,text,0.471923828125,0.25,0.6721879839897156,0.44431652724742887,0.0
deepcrack,deepcrack_0201,text,9,text,0.46533203125,0.25,1.0,0.5236328125,0.48514064208329194
deepcrack,deepcrack_0201,text,10,text,0.432373046875,0.25,0.5334125757217407,0.3938023626804352,0.0
deepcrack,deepcrack_0201,text,11,text,0.427490234375,0.25,0.46466290950775146,0.3746618211269379,0.0
deepcrack,deepcrack_0201,text,12,text,0.41015625,0.25,0.7429455518722534,0.4372988879680634,0.004627636676711149
deepcrack,deepcrack_0201,text,13,text,0.399658203125,0.25,0.6046459078788757,0.39852475821971894,0.0
deepcrack,deepcrack_0201,text,14,text,0.3984375,0.25,0.8573392033576965,0.46120980083942414,0.37245547073791346
deepcrack,deepcrack_0201,text,15,text,0.396240234375,0.25,0.4622606039047241,0.361561244726181,0.007240204429301534
deepcrack,deepcrack_0201,text,16,text,0.38720703125,0.25,0.7690246105194092,0.43463896512985234,0.0
deepcrack,deepcrack_0201,text,17,text,0.3798828125,0.25,0.485515832901001,0.3608320832252503,0.0
deepcrack,deepcrack_0201,text,18,text,0.35595703125,0.25,0.5389989018440247,0.36463253796100614,0.011572143452877397
deepcrack,deepcrack_0201,text,19,text,0.351318359375,0.25,0.7541994452476501,0.41657720506191254,0.08326253186066271
deepcrack,deepcrack_0201,text,20,text,0.34765625,0.25,1.0,0.4765625,0.42287377384930475
deepcrack,deepcrack_0201,text,21,text,0.3427734375,0.25,0.4653860032558441,0.34095587581396103,0.011455456684054413
